category_class	label	definition	synonyms	subsets	crossreferences	txgnn	medical_specialization	anatomical	is_pathogen_caused	is_cancer	is_glucose_dysfunction	tag_existing_treatment	tag_QALY_lost
MONDO:0011927	tufted angioma	Tufted angioma is a very rare, benign, cutaneous, slow-growing, vascular tumor mostly developing in infancy or early childhood.	tufted angioma of skin; tufted angioma of the skin; tufted angioma (disease); tufted hemangioma; tufted hemangioma of skin; tufted hemangioma of the skin; angioblastoma of Nakagawa; tufted skin angioma; tufted angioma; Nakagawa angioblastoma	mondo:rare; mondo:orphanet_rare; mondo:otar; mondo:ordo_disorder; mondo:gard_rare; mondo:nord_rare	ICDO:9161/0; ICD9:215.9; NCIT:C4487; OMIM:607859; GARD:425; SCTID:705155008; Orphanet:1063; MESH:C536924; MEDGEN:83402; HP:0012329; icd11.foundation:1994573217; UMLS:C0346073	cardiovascular_disorder | cancer	dermatology | hematology | oncology	skin_disorder|vascular_disorder	FALSE	FALSE	FALSE	FALSE	LOW
MONDO:0011885	tubulointerstitial nephritis and uveitis syndrome	An autoimmune disorder comprising tubulointerstitial nephritis and uveitis.	acute tubulointerstitial nephritis and uveitis syndrome; Tubulointerstitial nephritis and uveitis; Dobrin syndrome; TINU syndrome	mondo:ordo_disorder; mondo:rare; mondo:gard_rare; mondo:nord_rare; mondo:orphanet_rare	GARD:9252; OMIM:607665; MESH:C536922; MEDGEN:334715; MedDRA:10069034; MedDRA:10069039; UMLS:C1843273; ICD10CM:N10; Orphanet:91500; NCIT:C123021	autoimmune_diseases | inflammatory_disease	renal medicine | ophthalmology | rheumatology	kidney_disorder|immune_disorder|eye_disorder	TRUE	FALSE	FALSE	TRUE	HIGH
MONDO:0020726	tubulointerstitial kidney disease, autosomal dominant, 2	An inherited disorder that causes a gradual loss of kidney function, caused by a mutation in the MUC1 gene that leads to production of an abnormal mucin 1 protein, which deposits in the kidney and leads to slow loss of kidney function.	ADTKD-MUC1; medullary cystic kidney disease type 1; MUCI-related ADTKD; MCKD1; autosomal dominant medullary cystic kidney disease without hyperuricemia; MUC1-related autosomal dominant medullary cystic kidney disease; medullary cystic kidney disease, autosomal dominant; autosomal dominant tubulointerstitial kidney disease due to mutations in MUC1; medullary cystic kidney disease 1	mondo:gard_rare; mondo:rare; mondo:clingen; mondo:nord_rare; mondo:otar; mondo:ordo_subtype_of_a_disorder	Orphanet:88949; OMIM:174000; MEDGEN:358137; NCIT:C123171; UMLS:C1868139; GARD:7002	inflammatory_disease | autoimmune_diseases	| renal medicine | genetics_and_genomics | pediatric | nephrology	kidney_disorder|immune_disorder|renal_disorder|autosomal_dominant	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0017890	tubulocystic renal cell carcinoma	"Tubulocystic renal cell carcinoma is an extremely rare subtype of renal cell carcinoma most frequently characterized by a small, solitary, well-circumscribed, unencapsulated renal tumor composed of multiple small to medium-sized cysts with a white or gray, spongy (\bubble wrap-like\"") cut surface. Patients are usually asymptomatic or could manifest with abdominal pain, abdominal distension and/or hematuria. Progression, recurrence and metastasis rarely occur although lymph node, bone, pleura and liver mestatsis have been reported."""	Tubulocystic renal cell cancer	mondo:gard_rare; mondo:orphanet_rare; mondo:rare; mondo:ordo_disorder; mondo:nord_rare	SCTID:733603009; Orphanet:319325; UMLS:C4288091; MEDGEN:925623; NCIT:C126303; GARD:21419	cancer | renal_cell_carcinoma	oncology | urology	kidney_disorder | urinary_tract_disorder	FALSE	TRUE	FALSE	FALSE	LOW
MONDO:0018763	tubulinopathy-associated dysgyria		brain stem asymmetry-superior cerebellar and basal ganglia dysplasia syndrome	mondo:gard_rare; mondo:rare; mondo:orphanet_rare; mondo:ordo_disorder; mondo:nord_rare	UMLS:C5568850; GARD:21944; MEDGEN:1800273; Orphanet:467166	neurodegenerative_disease|metabolic_disorder	genetics_and_genomics | neurology | pediatric	kidney_disorder | muscle_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0100153	tubulinopathy	A nervous system disorder characterized by complex cortical malformations including in most cases dysmorphic basal ganglia and/or corpus callosum in which the cause of the disease is a variation in a tubulin gene.		mondo:matrix_included; mondo:clingen	DOID:0112227	neurodegenerative_disease|metabolic_disorder	neurology | genetics_and_genomics | renal medicine	kidney_disorder|muscle_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0010536	tubulin, beta		tubulin, beta		MEDGEN:854410; OMIM:301850; UMLS:C3887557	neurodegenerative_disease|cancer	neurology | genetics_and_genomics | other	kidney_disorder | spinal_disorder | muscle_disorder	FALSE	FALSE	FALSE	FALSE	LOW
MONDO:0003973	tubular variant testicular seminoma	A morphologic variant of testicular seminoma characterized by the presence of seminoma cells arranged in tubular patterns and few lymphocytes.	testicular seminoma, tubular variant	mondo:rare; mondo:gard_rare	NCIT:C40959; MEDGEN:308259; DOID:6706; UMLS:C1515294	cancer | testicular_seminoma	genetics_and_genomics | oncology | urology	reproductive_system_disorder|testicular_disorder	FALSE	TRUE	FALSE	TRUE	HIGH
MONDO:0019130	tubular renal disease-cardiomyopathy syndrome	A syndrome characterized by hypokalaemic metabolic alkalosis secondary to a tubulopathy, hypomagnesaemia with hypermagnesuria, severe hypercalciuria and dilated cardiomyopathy.		mondo:nord_rare; mondo:gard_rare; mondo:ordo_disorder; mondo:orphanet_rare; mondo:rare; mondo:otar	GARD:18920; Orphanet:73224; MEDGEN:930068; UMLS:C4304399	cardiovascular_disorder | metabolic_disorder	cardiology | renal medicine	kidney_disorder | heart_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0015051	tubular duplication of the esophagus	Tubular duplication of the esophagous is a rare congenital malformation where a second structure with individual lumen and stratified squamous mucosa and muscularis mucosa lies within or adjacent to the true esophagus causing dysphagia, nausea, vomiting, retrosternal pain and respiratory problems (stridor and recurrent pneumonia) and usually presenting in children.		mondo:gard_rare; mondo:rare; mondo:orphanet_rare; mondo:nord_rare; mondo:ordo_morphological_anomaly; mondo:ordo_disorder	MEDGEN:897945; UMLS:C4274729; Orphanet:100048; GARD:19745	cardiovascular_disorder | inflammatory_disease | autoimmune_diseases	gastroenterology | pediatric	lower_gastrointestinal_disorder|upper_gastrointestinal_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0008051	tubular aggregate myopathy	Tubular aggregate myopathy is a disorder that affects the skeletal muscles. Signs and symptoms typically begin in childhood and worsen over time. The leg muscles are most often affected, but the arm muscles may also be involved. Symptoms include muscle pain, cramping, weakness or stiffness; and exercise-induced muscle fatigue. Affected individuals may have an unusual walking style (gait) or difficulty running, climbing stairs, or getting up from a squatting position. Some individuals develop contractures. This condition may be caused by mutations in the STIM1 or ORAI1 genes. It is usually inherited in an autosomal dominant manner, but autosomal recessive inheritance has also been reported.	tubular aggregate myopathy; myopathy, tubular aggregate, type 1	mondo:clingen; mondo:orphanet_rare; mondo:ordo_disorder; mondo:rare; mondo:prototype_pattern; mondo:gard_rare; mondo:otar; mondo:nord_rare	OMIMPS:160565; MEDGEN:98050; Orphanet:2593; UMLS:C0410207; DOID:0080089; GARD:3884	neurodegenerative_disease | metabolic_disorder | inflammatory_disease	neurology | genetics_and_genomics | muscular_dystrophy is not in the list, so I have excluded it	muscle_disorder|spinal_disorder	FALSE	FALSE	FALSE	FALSE	MEDIUM
MONDO:0013199	tuberous sclerosis 2	Tuberous sclerosis mapped to chromosome 16p13.3 (TSC2 gene).	tuberous sclerosis 2; tuberous sclerosis type 2; tuberous sclerosis-2	mondo:rare; mondo:nord_rare; mondo:gard_rare	GARD:15640; UMLS:C1860707; MESH:C566021; NCIT:C75331; OMIM:613254; MEDGEN:348170; DOID:0080325	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics | neurology | pediatric	kidney_disorder|bone_disorder|muscle_disorder|spinal_disorder	FALSE	FALSE	FALSE	FALSE	HIGH
MONDO:0008612	tuberous sclerosis 1	Tuberous sclerosis mapped to chromosome 9q34 (TSC1 gene).	TSC1 tuberous sclerosis; tuberous sclerosis-1; tuberous sclerosis type 1; tuberous sclerosis caused by mutation in TSC1; tuberous sclerosis 1	mondo:gard_rare; mondo:rare; mondo:nord_rare	GARD:15121; UMLS:C1854465; NCIT:C75122; DOID:0080324; MEDGEN:344288; OMIM:191100; MESH:C565346	neurodegenerative_disease | metabolic_disorder | autoimmune_diseases | inflammatory_disease	genetics_and_genomics|neurology	brain_disorder | kidney_disorder | skin_disorder | joint_disorder | muscle_disorder	FALSE	FALSE	FALSE	TRUE	MEDIUM
MONDO:0001734	tuberous sclerosis	Hereditary disease characterized by seizures, intellectual disability, developmental delay, and skin and ocular lesions. First signs usually occur during infancy or childhood but in rare cases may not occur until 2nd or 3rd decade.	tuberose sclerosis; cerebral sclerosis; Bourneville's disease; tuberous sclerosis; Bourneville's syndrome; tuberous sclerosis syndrome; Bourneville disease; TSC; Bourneville syndrome; tuberous sclerosis complex; epiloia	mondo:nord_rare; mondo:orphanet_rare; mondo:rare; mondo:gard_rare; mondo:ordo_disorder; mondo:otar; mondo:clingen	GARD:7830; DOID:13515; NANDO:1200607; NORD:1802; icd11.foundation:1903085809; UMLS:C0041341; MedDRA:10045138; NCIT:C3424; ICD9:759.5; MEDGEN:22518; NANDO:2200826; SCTID:7199000; Orphanet:805; OMIMPS:191100; MESH:D014402	neurodegenerative_disease | metabolic_disorder	genetics_and_genomics|neurology|pediatric	brain_disorder | skin_disorder | joint_disorder | kidney_disorder | bone_disorder	FALSE	FALSE	FALSE	TRUE	HIGH
MONDO:0004339	tuberculum sellae meningioma	A meningioma that affects the tuberculum sellae.	tuberculum sellae sella turcica neoplasm; sella turcica neoplasm of tuberculum sellae; meningioma of the tuberculum sellae; meningioma of tuberculum sellae	mondo:rare; mondo:gard_rare	MEDGEN:277835; NCIT:C5284; UMLS:C1336829; DOID:7713	cancer | neurodegenerative_disease	neurology|oncology	brain_disorder|spinal_disorder	FALSE	TRUE	FALSE	FALSE	HIGH
MONDO:0004813	tuberculous pneumothorax	A pneumothorax in which air enters into the pleural cavity.			DOID:9534; SCTID:29731002; ICD9:011.70; ICD9:011.71; ICD9:011.72; ICD9:011.73; ICD9:011.7; ICD9:011.76; MEDGEN:509067; UMLS:C0152600	inflammatory_disease|cancer|autoimmune_diseases	pulmonology | cardiothoracic | other	lung_disorder|immune_disorder|lung_disorder	TRUE	FALSE	FALSE	TRUE	HIGH
MONDO:0006000	tuberculous peritonitis	A form of peritonitis seen in patients with tuberculosis, characterized by lesion either as a miliary form or as a pelvic mass on the peritoneal surfaces. Most patients have ascites, abdominal swelling, abdominal pain, and other systemic symptoms such as fever; weight loss; and anemia.	Mycobacterium tuberculosis caused peritonitis; Mycobacterium tuberculosis peritonitis	mondo:otar; mondo:icd10_billable; mondo:gard_rare; mondo:rare	DOID:9801; icd11.foundation:925657864; EFO:0007529; ICD9:014.00; ICD9:014.01; ICD10CM:A18.31; ICD9:014.0; MESH:D014395; SCTID:44572005; UMLS:C0041325; MEDGEN:22516	autoimmune_diseases | inflammatory_disease | cancer	gastroenterology | pulmonology	lower_gastrointestinal_disorder | lung_disorder | immune_disorder	TRUE	FALSE	FALSE	TRUE	HIGH
MONDO:0002226	tuberculous oophoritis	An urogenital tuberculosis involving a pathogenic inflammatory response in the ovary.		mondo:gard_rare; mondo:rare	DOID:2148; icd11.foundation:1634640694; SCTID:84194006; ICD9:016.60; ICD9:016.6; MEDGEN:546959; UMLS:C0275932	autoimmune_diseases | inflammatory_disease | cancer	obstetrics_and_gynecology | pulmonology | urology	reproductive_system_disorder | immune_disorder | lung_disorder	TRUE	FALSE	FALSE	TRUE	MEDIUM
MONDO:0021953	tuberculous fibrosis of lung	Scarring of the lung parenchyma caused by pulmonary tuberculosis.	tuberculous fibrosis of lung	mondo:rare; mondo:gard_rare	ICD9:011.44; ICD9:011.40; SCTID:90117007; NCIT:C35088; MEDGEN:21729; UMLS:C0041336; ICD9:011.46; ICD9:011.41; ICD9:011.42; ICD9:011.43	autoimmune_diseases | inflammatory_disease | cancer	pulmonology | cardiothoracic	lung_disorder|immune_disorder|lymphatic_disorder	TRUE	FALSE	FALSE	TRUE	HIGH
MONDO:0001537	tuberculous epididymitis	An urogenital tuberculosis involving a pathogenic inflammatory response in the epididymis.		mondo:gard_rare; mondo:rare	icd11.foundation:1092166548; ICD9:016.42; ICD9:016.40; ICD9:016.41; ICD9:016.46; UMLS:C0152814; SCTID:83652003; ICD9:016.4; DOID:1251; MEDGEN:509077	autoimmune_diseases | inflammatory_disease	pediatric|obstetrics_and_gynecology|urology	reproductive_system_disorder|immune_disorder|lymphatic_disorder	TRUE	FALSE	FALSE	TRUE	MEDIUM
MONDO:0850417	tuberculous encephalopathy	A tuberculosis that is characterized by cerebral edema sometimes with features similar to acute disseminated encephalomyelitis (ADEM) and may manifest with a variety of symptoms ranging from focal neurological deficits to convulsions and decreased conscious state.		mondo:gard_rare; mondo:rare	DOID:0080995	neurodegenerative_disease|autoimmune_diseases|inflammatory_disease	neurology|pediatric|pulmonology	brain_disorder|lung_disorder|immune_disorder	TRUE	FALSE	FALSE	TRUE	HIGH
MONDO:0005999	tuberculous empyema	An empyema resulting from infection by Mycobacterium tuberculosis.	tuberculous empyema (& pleural)	mondo:gard_rare; mondo:rare; mondo:otar	NCIT:C34575; SCTID:14527007; MESH:D004654; UMLS:C0014014; MEDGEN:4929; EFO:0007528; DOID:14305	inflammatory_disease | cancer	cardiothoracic | pulmonology	lung_disorder|immune_disorder|lower_gastrointestinal_disorder	TRUE	FALSE	FALSE	TRUE	HIGH
MONDO:0023153	tuberculous ascites	A type of abdominal tuberculosis that is characterized by accumulation of fluid in the abdomen, a swollen abdomen, and slightly raised tubercles of 1–2 mm all over the peritoneum.	tuberculous ascites	mondo:gard_rare; mondo:rare	UMLS:C0275919; MEDGEN:78815; icd11.foundation:1747509566; NCIT:C27076; SCTID:4501007	inflammatory_disease | autoimmune_diseases | cancer	gastroenterology|hepatology|pulmonology	lower_gastrointestinal_disorder | liver_disorder | lung_disorder | immune_disorder	TRUE	FALSE	FALSE	TRUE	HIGH
MONDO:0043836	tuberculosis, spinal	Tuberculosis of the vertebrae.	pott disease; pott's disease; tuberculosis of vertebral column	mondo:gard_rare; mondo:rare	MESH:D014399; UMLS:C0041330; MEDGEN:11948; NCIT:C35087; SCTID:35984006	autoimmune_diseases | inflammatory_disease | cancer	pulmonology|neurology|orthopaedic	lung_disorder | spinal_disorder	TRUE	FALSE	FALSE	TRUE	HIGH
MONDO:0021943	tuberculoma	A tumor-like mass resulting from the enlargement of a tuberculous lesion.		mondo:gard_rare; mondo:rare	MESH:D014375; SCTID:15202009; UMLS:C0041295; MEDGEN:52881	inflammatory_disease | autoimmune_diseases | cancer	| pulmonology | oncology	lung_disorder | immune_disorder	TRUE	FALSE	FALSE	TRUE	MEDIUM
MONDO:0005126	tuberculoid leprosy	A principal or polar form of leprosy in which the skin lesions are few and are sharply demarcated. Peripheral nerve involvement is pronounced and may be severe. Unlike lepromatous leprosy (leprosy, lepromatous), the lepromin test is positive. Tuberculoid leprosy is rarely a source of infection to others.	type T leprosy; tuberculoid leprosy [type T]; smooth leprosy	mondo:gard_rare; mondo:icd10_billable; mondo:otar; mondo:rare	EFO:0001056; icd11.foundation:310697776; UMLS:C0023351; ICD9:030.1; SCTID:70143003; DOID:1025; ICD10CM:A30.1; MESH:D015441; MEDGEN:6050	autoimmune_diseases | inflammatory_disease	dermatology | immunology | pulmonology | other	immune_disorder | skin_disorder	TRUE	FALSE	FALSE	TRUE	MEDIUM
MONDO:0013335	tuberculin skin test reactivity, absence of		tuberculin skin test reactivity, absence of		UMLS:C3150892; MEDGEN:462242; OMIM:613636	autoimmune_diseases|inflammatory_disease	immunology | dermatology | pulmonology	immune_disorder | skin_disorder	TRUE	FALSE	FALSE	FALSE	LOW
MONDO:0043762	tubal pregnancy	An abnormal pregnancy in which the conception is implanted in the fallopian tube.	tubal pregnancy; ectopic pregnancy of fallopian tube; fallopian tube ectopic pregnancy		SCTID:79586000; NCIT:C92946; icd11.foundation:913821868; UMLS:C0032994; MEDGEN:10901; MESH:D011274	adrenal_gland_disease|inflammatory_disease|autoimmune_diseases	obstetrics_and_gynecology|pediatric	reproductive_system_disorder|miscarriage	FALSE	FALSE	FALSE	FALSE	MEDIUM
