ID	LABEL	SUBSET	CONTRIBUTOR	COMMENT
MONDO:0012558	epiphyseal dysplasia, Baumann type	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009190	epiphyseal dysplasia of femoral head, myopia, and deafness	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009186	epilepsy, photogenic, with spastic diplegia and intellectual disability	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011796	epilepsy, partial, with pericentral spikes	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009184	epidermolysis bullosa with diaphragmatic hernia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007553	epidermolysis bullosa with deficiency of galactosylhydroxylysyl glucosyltransferase	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007547	epidermoid cysts	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007544	eosinophilia, familial	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010874	enteropathy, familial, with villous edema and immunoglobulin G2 deficiency	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009171	endothelial dystrophy, congenital hereditary, with nail hypoplasia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009170	endocardial fibroelastosis and coarctation of abdominal aorta	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0013793	encephalomyopathy, mitochondrial, due to voltage-dependent anion channel deficiency	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009163	encephalomalacia, multilocular	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010956	enamel hypoplasia, cataracts, and aqueductal stenosis	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011256	emphysema, congenital, with deafness, penoscrotal web, and intellectual disability	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007531	electroencephalographic peculiarity: fronto-precentral beta wave groups	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007530	electroencephalographic peculiarity: 14 and 6 per sec. positive spike phenomenon	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007517	ectrodactyly-cleft palate syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011044	ectrodactyly of lower limbs, congenital heart defect, and micrognathia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007516	ectrodactyly and ectodermal dysplasia without cleft lip/palate	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007515	ectopia pupillae	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012373	ectodermal dysplasia, sensorineural hearing loss, and distinctive facial features	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010955	ectodermal dysplasia with intellectual disability and syndactyly	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007513	ectodermal dysplasia with adrenal cyst	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007512	ectodermal dysplasia syndrome with distinctive facial appearance and preaxial polydactyly of feet	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007505	earring holes, natural	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011516	early response to neural induction gene	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0013318	early repolarization associated with ventricular fibrillation	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007502	ear pits, posterior helical	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007499	ear folding	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007498	ear exostoses	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007497	ear antitragus, tag at base of	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012712	dystonia with cerebellar atrophy	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009142	dystonia with Ringbinden	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007491	dystelephalangy	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0016604	dysraphism-cleft lip/palate-limb reduction defects syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009137	dysmyelination with jaundice	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0015782	dysmorphism-cleft palate-loose skin syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009132	dysautonomia-like disorder	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009129	dwarfism, proportionate, with hip dislocation	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009127	dwarfism, low-birth-weight type, with unresponsiveness to growth hormone	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009128	dwarfism, intellectual disability, and eye abnormality	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0010928	dwarfism, familial, with muscle spasms	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007479	dwarfism, Levi type	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0020792	dwarfism with tall vertebrae	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007480	dwarfism with stiff joints and ocular abnormalities	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011745	duodenojejunal atresia with volvulus, absent dorsal mesentery, and absent superior mesenteric artery	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007475	duodenal ulcer, hyperpepsinogenemic 1	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007474	duodenal ulcer due to antral G-cell hyperfunction	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007463	distal osteosclerosis	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0011290	dislocated elbows, bowed tibias, scoliosis, deafness, cataract, microcephaly, and intellectual disability	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007460	discrimination, Two-point, reduction 1N	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007459	dilution, pigmentary	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007457	diastema, dental medial	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0012814	diastasis recti and weakness of the linea alba	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007456	diarrhea, glucose-stimulated secretory, with common variable immunodeficiency	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009102	diaminopentanuria	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009098	dextrocardia with unusual facies and microphthalmia	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007439	deoxyribose-5-phosphate aldolase deficiency	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007438	dentin dysplasia-sclerotic bones syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007431	dens in dente and palatal invaginations	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007430	dens evaginatus	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0007433	dementia/parkinsonism with non-Alzheimer amyloid plaques	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
MONDO:0009085	deafness-vitiligo-achalasia syndrome	obo:mondo#matrix_excluded|obo:mondo#unclassified_hereditary	https://orcid.org/0000-0003-2955-4640|https://orcid.org/0000-0002-1149-7767	https://github.com/everycure-org/matrix-disease-list/issues/50
